group_id	prompt	win_utt	win_wav	lose_utt	lose_wav	input_num_candidates	num_candidates	dedupe_dropped_audio	final_pair_best_votes	final_pair_avg_margin	final_pair_avg_confidence
cer_000723	好的，为您确认一下。	cer_000723_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000723_021.wav	cer_000723_016	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000723_016.wav	30	30	0	2	1.3333	4.3333
cer_001422	建议您通过中国电信官方A P P或前往营业厅办理。	cer_001422_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001422_010.wav	cer_001422_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001422_028.wav	30	30	0	3	3.0	5.0
cer2_013_000012	实在抱歉，可能由于您的信用评级最近有所提升，系统再次将您列入了白名单。为了不干扰您的生活，如果您暂时确实不需要，我可以在系统里帮您标注一下，近期就不再致电打扰了。	cer2_013_000012_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000012_029.wav	cer2_013_000012_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000012_018.wav	60	30	30	3	3.0	4.6667
cer2_003_000009	误触也要扣钱？你们这叫陷阱！我根本没用过这个业务，你们必须给我退了。	cer2_003_000009_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000009_013.wav	cer2_003_000009_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000009_002.wav	60	30	30	2	3.0	5.0
cer_000354	请问您需要为哪个号码办理降档呢？	cer_000354_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000354_026.wav	cer_000354_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000354_024.wav	30	30	0	3	4.0	5.0
cer_001410	李先生，感谢您的指正。	cer_001410_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001410_026.wav	cer_001410_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001410_001.wav	30	30	0	2	1.6667	5.0
cer_001254	您四月的套餐外流量费用为八元。	cer_001254_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001254_024.wav	cer_001254_011	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001254_011.wav	30	30	0	2	2.0	5.0
cer_001058	张先生，关于充值未到账的退款问题。	cer_001058_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001058_012.wav	cer_001058_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001058_017.wav	30	30	0	3	4.0	5.0
cer2_004_000008	区别是非常明显的。升级后，下载一部2GB的电影只需要十几秒，全家人同时上网也不会互相抢网速。而且我们会为您同步更换最新的WiFi 6专业路由器。	cer2_004_000008_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_004_000008_024.wav	cer2_004_000008_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_004_000008_013.wav	60	30	30	3	4.0	5.0
cer2_004_000016	我们会有专业的测速报告。工程师安装好之后，会当面带您使用官方测速插件进行实地测速，确保入户速率达到标准才会请您签字确认。如果因为线路老化达不到，我们会免费为您重新布线。	cer2_004_000016_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_004_000016_017.wav	cer2_004_000016_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_004_000016_028.wav	60	30	30	3	3.0	5.0
cer_000538	看看现在是否能正常使用了？	cer_000538_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000538_001.wav	cer_000538_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000538_012.wav	30	30	0	3	4.0	5.0
cer_000890	杨先生，您七月的套餐包含三十季通用流量和五十季定向流量。	cer_000890_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000890_013.wav	cer_000890_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000890_018.wav	30	30	0	3	3.6667	5.0
cer_001430	李先生，我理解您的顾虑。	cer_001430_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001430_012.wav	cer_001430_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001430_027.wav	30	30	0	2	2.3333	5.0
cer_000030	查询账单等。	cer_000030_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000030_001.wav	cer_000030_003	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000030_003.wav	30	30	0	3	4.0	5.0
cer_000546	登录您的账号。	cer_000546_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000546_028.wav	cer_000546_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000546_010.wav	30	30	0	3	4.0	5.0
cer_000898	请问您是想确认工单信息是否已经更新。	cer_000898_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000898_014.wav	cer_000898_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000898_021.wav	30	30	0	3	3.3333	5.0
cer_001250	为了更准确地判断问题。	cer_001250_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001250_022.wav	cer_001250_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001250_017.wav	30	30	0	2	2.3333	4.3333
cer_001458	比如，五季的月包是二十元。	cer_001458_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001458_001.wav	cer_001458_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001458_027.wav	30	30	0	3	4.0	5.0
cer_000722	还是其他号码的套餐？	cer_000722_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000722_001.wav	cer_000722_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000722_024.wav	30	30	0	3	3.3333	5.0
cer_000026	请问您需要哪方面的帮助？	cer_000026_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000026_002.wav	cer_000026_011	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000026_011.wav	30	30	0	3	3.3333	5.0
